Call_Start,Exit_Reason,Party_Name,channel,QueuedTime,RingTime,TalkTime,HoldTime,WrapTime,WaitTime,Queue + Ring,WaitTime vs QueuedTime,AgentTime,agent_answer_time,call_end,agent_finish_time
2020-01-07 12:33:57.000001,Redirected,,SEO,0,13,0.0,0.0,0.0,13,13,13,0.0,2020-01-07 12:34:10.000001,2020-01-07 12:34:10.000001,2020-01-07 12:34:10.000001
2020-01-07 12:46:49.000002,Redirected,,SEO,0,18,0.0,0.0,0.0,18,18,18,0.0,2020-01-07 12:47:07.000002,2020-01-07 12:47:07.000002,2020-01-07 12:47:07.000002
2020-01-07 13:43:16.000003,Redirected,,SEO,0,11,0.0,0.0,0.0,11,11,11,0.0,2020-01-07 13:43:27.000003,2020-01-07 13:43:27.000003,2020-01-07 13:43:27.000003
2020-01-07 13:58:46.999998,Redirected,,PPC,1,13,0.0,0.0,0.0,14,14,13,0.0,2020-01-07 13:59:00.999998,2020-01-07 13:59:00.999998,2020-01-07 13:59:00.999998
2020-01-07 14:00:48.000001,Redirected,,SEO,1,11,0.0,0.0,0.0,12,12,11,0.0,2020-01-07 14:01:00.000001,2020-01-07 14:01:00.000001,2020-01-07 14:01:00.000001
2020-01-07 14:12:08.999997,Redirected,,PPC,1,17,0.0,0.0,0.0,18,18,17,0.0,2020-01-07 14:12:26.999997,2020-01-07 14:12:26.999997,2020-01-07 14:12:26.999997
2020-01-07 14:20:05.000001,Redirected,,SEO,0,15,0.0,0.0,0.0,15,15,15,0.0,2020-01-07 14:20:20.000001,2020-01-07 14:20:20.000001,2020-01-07 14:20:20.000001
2020-01-07 14:20:33.999996,Redirected,,PPC,1,11,0.0,0.0,0.0,12,12,11,0.0,2020-01-07 14:20:45.999996,2020-01-07 14:20:45.999996,2020-01-07 14:20:45.999996
2020-01-07 14:32:58.000004,Redirected,,SEO,0,17,0.0,0.0,0.0,17,17,17,0.0,2020-01-07 14:33:15.000004,2020-01-07 14:33:15.000004,2020-01-07 14:33:15.000004
2020-01-07 14:54:52.000002,Redirected,,SEO,1,13,0.0,0.0,0.0,14,14,13,0.0,2020-01-07 14:55:06.000002,2020-01-07 14:55:06.000002,2020-01-07 14:55:06.000002
2020-01-07 15:14:44.000002,Redirected,,PPC,1,11,0.0,0.0,0.0,12,12,11,0.0,2020-01-07 15:14:56.000002,2020-01-07 15:14:56.000002,2020-01-07 15:14:56.000002
2020-01-07 15:15:49.000001,Redirected,,SEO,0,17,0.0,0.0,0.0,17,17,17,0.0,2020-01-07 15:16:06.000001,2020-01-07 15:16:06.000001,2020-01-07 15:16:06.000001
2020-01-07 15:34:43.000000,Redirected,,SEO,1,13,0.0,0.0,0.0,14,14,13,0.0,2020-01-07 15:34:57.000000,2020-01-07 15:34:57.000000,2020-01-07 15:34:57.000000
2020-01-07 15:50:14.999997,Redirected,,SEO,0,20,0.0,0.0,0.0,20,20,20,0.0,2020-01-07 15:50:34.999997,2020-01-07 15:50:34.999997,2020-01-07 15:50:34.999997
2020-01-07 15:53:46.000003,Redirected,,SEO,1,16,0.0,0.0,0.0,17,17,16,0.0,2020-01-07 15:54:03.000003,2020-01-07 15:54:03.000003,2020-01-07 15:54:03.000003
2020-01-07 16:22:07.000003,Redirected,,SEO,0,8,0.0,0.0,0.0,8,8,8,0.0,2020-01-07 16:22:15.000003,2020-01-07 16:22:15.000003,2020-01-07 16:22:15.000003
2020-01-07 16:24:34.000004,Redirected,,SEO,0,14,0.0,0.0,0.0,14,14,14,0.0,2020-01-07 16:24:48.000004,2020-01-07 16:24:48.000004,2020-01-07 16:24:48.000004
2020-01-07 16:25:51.999997,Redirected,,SEO,1,9,0.0,0.0,0.0,10,10,9,0.0,2020-01-07 16:26:01.999997,2020-01-07 16:26:01.999997,2020-01-07 16:26:01.999997
2020-01-07 16:43:07.000000,Redirected,,SEO,0,13,0.0,0.0,0.0,13,13,13,0.0,2020-01-07 16:43:20.000000,2020-01-07 16:43:20.000000,2020-01-07 16:43:20.000000
2020-01-07 16:43:54.000002,Redirected,,SEO,0,17,0.0,0.0,0.0,17,17,17,0.0,2020-01-07 16:44:11.000002,2020-01-07 16:44:11.000002,2020-01-07 16:44:11.000002
2020-01-07 16:47:12.999998,Redirected,,SEO,0,13,0.0,0.0,0.0,13,13,13,0.0,2020-01-07 16:47:25.999998,2020-01-07 16:47:25.999998,2020-01-07 16:47:25.999998
2020-01-07 16:47:34.000002,Redirected,,PPC,1,8,0.0,0.0,0.0,9,9,8,0.0,2020-01-07 16:47:43.000002,2020-01-07 16:47:43.000002,2020-01-07 16:47:43.000002
2020-01-07 16:53:47.000000,Redirected,,SEO,0,10,0.0,0.0,0.0,10,10,10,0.0,2020-01-07 16:53:57.000000,2020-01-07 16:53:57.000000,2020-01-07 16:53:57.000000
2020-01-07 16:54:16.000004,Redirected,,SEO,0,10,0.0,0.0,0.0,10,10,10,0.0,2020-01-07 16:54:26.000004,2020-01-07 16:54:26.000004,2020-01-07 16:54:26.000004
2020-01-07 16:59:17.999998,Redirected,,SEO,0,17,0.0,0.0,0.0,17,17,17,0.0,2020-01-07 16:59:34.999998,2020-01-07 16:59:34.999998,2020-01-07 16:59:34.999998
2020-01-07 17:06:32.000003,Redirected,,SEO,0,14,0.0,0.0,0.0,14,14,14,0.0,2020-01-07 17:06:46.000003,2020-01-07 17:06:46.000003,2020-01-07 17:06:46.000003
2020-01-07 17:07:42.999997,Redirected,,PPC,1,15,0.0,0.0,0.0,16,16,15,0.0,2020-01-07 17:07:58.999997,2020-01-07 17:07:58.999997,2020-01-07 17:07:58.999997
2020-01-07 17:08:01.000003,Redirected,,SEO,1,9,0.0,0.0,0.0,10,10,9,0.0,2020-01-07 17:08:11.000003,2020-01-07 17:08:11.000003,2020-01-07 17:08:11.000003
2020-01-08 08:27:34.999998,Redirected,,SEO,1,16,0.0,0.0,0.0,17,17,16,0.0,2020-01-08 08:27:51.999998,2020-01-08 08:27:51.999998,2020-01-08 08:27:51.999998
2020-01-08 09:03:45.999996,Redirected,,SEO,0,14,0.0,0.0,0.0,14,14,14,0.0,2020-01-08 09:03:59.999996,2020-01-08 09:03:59.999996,2020-01-08 09:03:59.999996
2020-01-08 09:34:22.999999,Redirected,,SEO,1,15,0.0,0.0,0.0,16,16,15,0.0,2020-01-08 09:34:38.999999,2020-01-08 09:34:38.999999,2020-01-08 09:34:38.999999
2020-01-08 09:37:21.000000,Redirected,,PPC,1,12,0.0,0.0,0.0,13,13,12,0.0,2020-01-08 09:37:34.000000,2020-01-08 09:37:34.000000,2020-01-08 09:37:34.000000
2020-01-08 09:37:29.000001,Redirected,,SEO,1,10,0.0,0.0,0.0,11,11,10,0.0,2020-01-08 09:37:40.000001,2020-01-08 09:37:40.000001,2020-01-08 09:37:40.000001
2020-01-08 09:37:46.000004,Redirected,,SEO,1,15,0.0,0.0,0.0,16,16,15,0.0,2020-01-08 09:38:02.000004,2020-01-08 09:38:02.000004,2020-01-08 09:38:02.000004
2020-01-08 10:03:55.000003,Redirected,,PPC,1,12,0.0,0.0,0.0,13,13,12,0.0,2020-01-08 10:04:08.000003,2020-01-08 10:04:08.000003,2020-01-08 10:04:08.000003
2020-01-08 10:17:38.999999,Redirected,,SEO,1,16,0.0,0.0,0.0,17,17,16,0.0,2020-01-08 10:17:55.999999,2020-01-08 10:17:55.999999,2020-01-08 10:17:55.999999
2020-01-08 10:19:56.000003,Redirected,,SEO,1,11,0.0,0.0,0.0,12,12,11,0.0,2020-01-08 10:20:08.000003,2020-01-08 10:20:08.000003,2020-01-08 10:20:08.000003
2020-01-08 11:25:14.000001,Redirected,,SEO,0,14,0.0,0.0,0.0,14,14,14,0.0,2020-01-08 11:25:28.000001,2020-01-08 11:25:28.000001,2020-01-08 11:25:28.000001
2020-01-08 11:26:13.999998,Redirected,,SEO,1,9,0.0,0.0,0.0,10,10,9,0.0,2020-01-08 11:26:23.999998,2020-01-08 11:26:23.999998,2020-01-08 11:26:23.999998
2020-01-08 11:31:05.000002,Redirected,,SEO,1,10,0.0,0.0,0.0,11,11,10,0.0,2020-01-08 11:31:16.000002,2020-01-08 11:31:16.000002,2020-01-08 11:31:16.000002
2020-01-08 11:35:25.999999,Redirected,,SEO,0,8,0.0,0.0,0.0,8,8,8,0.0,2020-01-08 11:35:33.999999,2020-01-08 11:35:33.999999,2020-01-08 11:35:33.999999
2020-01-08 11:48:47.999998,Redirected,,SEO,0,13,0.0,0.0,0.0,13,13,13,0.0,2020-01-08 11:49:00.999998,2020-01-08 11:49:00.999998,2020-01-08 11:49:00.999998
2020-01-08 11:52:30.999996,Redirected,,SEO,1,12,0.0,0.0,0.0,13,13,12,0.0,2020-01-08 11:52:43.999996,2020-01-08 11:52:43.999996,2020-01-08 11:52:43.999996
2020-01-08 12:30:25.000001,Redirected,,SEO,0,15,0.0,0.0,0.0,15,15,15,0.0,2020-01-08 12:30:40.000001,2020-01-08 12:30:40.000001,2020-01-08 12:30:40.000001
2020-01-08 12:51:04.999997,Redirected,,SEO,0,12,0.0,0.0,0.0,12,12,12,0.0,2020-01-08 12:51:16.999997,2020-01-08 12:51:16.999997,2020-01-08 12:51:16.999997
2020-01-08 12:51:19.000002,Redirected,,SEO,0,12,0.0,0.0,0.0,12,12,12,0.0,2020-01-08 12:51:31.000002,2020-01-08 12:51:31.000002,2020-01-08 12:51:31.000002
2020-01-08 13:05:15.000000,Redirected,,SEO,29,12,0.0,0.0,0.0,41,41,12,0.0,2020-01-08 13:05:56.000000,2020-01-08 13:05:56.000000,2020-01-08 13:05:56.000000
2020-01-08 13:45:41.000000,Redirected,,SEO,0,17,0.0,0.0,0.0,17,17,17,0.0,2020-01-08 13:45:58.000000,2020-01-08 13:45:58.000000,2020-01-08 13:45:58.000000
2020-01-08 13:59:48.999998,Redirected,,SEO,0,21,0.0,0.0,0.0,21,21,21,0.0,2020-01-08 14:00:09.999998,2020-01-08 14:00:09.999998,2020-01-08 14:00:09.999998
2020-01-08 14:06:59.000003,Redirected,,SEO,1,12,0.0,0.0,0.0,13,13,12,0.0,2020-01-08 14:07:12.000003,2020-01-08 14:07:12.000003,2020-01-08 14:07:12.000003
2020-01-08 14:08:24.999996,Redirected,,SEO,1,20,0.0,0.0,0.0,21,21,20,0.0,2020-01-08 14:08:45.999996,2020-01-08 14:08:45.999996,2020-01-08 14:08:45.999996
2020-01-08 14:16:33.000001,Redirected,,SEO,0,9,0.0,0.0,0.0,9,9,9,0.0,2020-01-08 14:16:42.000001,2020-01-08 14:16:42.000001,2020-01-08 14:16:42.000001
2020-01-08 14:25:46.999998,Redirected,,SEO,0,17,0.0,0.0,0.0,17,17,17,0.0,2020-01-08 14:26:03.999998,2020-01-08 14:26:03.999998,2020-01-08 14:26:03.999998
2020-01-08 14:32:03.000002,Redirected,,PPC,0,14,0.0,0.0,0.0,14,14,14,0.0,2020-01-08 14:32:17.000002,2020-01-08 14:32:17.000002,2020-01-08 14:32:17.000002
2020-01-08 14:44:28.999997,Redirected,,SEO,0,13,0.0,0.0,0.0,13,13,13,0.0,2020-01-08 14:44:41.999997,2020-01-08 14:44:41.999997,2020-01-08 14:44:41.999997
2020-01-08 15:21:03.000004,Redirected,,SEO,1,12,0.0,0.0,0.0,13,13,12,0.0,2020-01-08 15:21:16.000004,2020-01-08 15:21:16.000004,2020-01-08 15:21:16.000004
2020-01-08 15:46:25.000000,Redirected,,PPC,1,16,0.0,0.0,0.0,17,17,16,0.0,2020-01-08 15:46:42.000000,2020-01-08 15:46:42.000000,2020-01-08 15:46:42.000000
2020-01-08 16:40:57.999997,Redirected,,SEO,1,17,0.0,0.0,0.0,18,18,17,0.0,2020-01-08 16:41:15.999997,2020-01-08 16:41:15.999997,2020-01-08 16:41:15.999997
2020-01-08 16:50:20.999996,Redirected,,SEO,0,9,0.0,0.0,0.0,9,9,9,0.0,2020-01-08 16:50:29.999996,2020-01-08 16:50:29.999996,2020-01-08 16:50:29.999996
2020-01-08 16:51:57.999998,Redirected,,SEO,1,13,0.0,0.0,0.0,14,14,13,0.0,2020-01-08 16:52:11.999998,2020-01-08 16:52:11.999998,2020-01-08 16:52:11.999998
2020-01-09 08:06:31.000000,Redirected,,SEO,0,16,0.0,0.0,0.0,16,16,16,0.0,2020-01-09 08:06:47.000000,2020-01-09 08:06:47.000000,2020-01-09 08:06:47.000000
2020-01-09 08:07:53.999996,Redirected,,SEO,1,20,0.0,0.0,0.0,21,21,20,0.0,2020-01-09 08:08:14.999996,2020-01-09 08:08:14.999996,2020-01-09 08:08:14.999996
2020-01-09 08:42:01.000002,Redirected,,SEO,1,14,0.0,0.0,0.0,15,15,14,0.0,2020-01-09 08:42:16.000002,2020-01-09 08:42:16.000002,2020-01-09 08:42:16.000002
2020-01-09 08:44:33.999999,Redirected,,SEO,0,14,0.0,0.0,0.0,14,14,14,0.0,2020-01-09 08:44:47.999999,2020-01-09 08:44:47.999999,2020-01-09 08:44:47.999999
2020-01-09 08:46:59.999998,Redirected,,SEO,1,10,0.0,0.0,0.0,11,11,10,0.0,2020-01-09 08:47:10.999998,2020-01-09 08:47:10.999998,2020-01-09 08:47:10.999998
2020-01-09 08:48:12.000004,Redirected,,SEO,0,14,0.0,0.0,0.0,14,14,14,0.0,2020-01-09 08:48:26.000004,2020-01-09 08:48:26.000004,2020-01-09 08:48:26.000004
2020-01-09 09:29:40.999998,Redirected,,SEO,0,14,0.0,0.0,0.0,14,14,14,0.0,2020-01-09 09:29:54.999998,2020-01-09 09:29:54.999998,2020-01-09 09:29:54.999998
2020-01-09 09:33:18.000000,Redirected,,SEO,1,13,0.0,0.0,0.0,14,14,13,0.0,2020-01-09 09:33:32.000000,2020-01-09 09:33:32.000000,2020-01-09 09:33:32.000000
2020-01-09 10:05:58.000001,Redirected,,SEO,0,14,0.0,0.0,0.0,14,14,14,0.0,2020-01-09 10:06:12.000001,2020-01-09 10:06:12.000001,2020-01-09 10:06:12.000001
2020-01-09 10:31:25.000000,Redirected,,SEO,0,11,0.0,0.0,0.0,11,11,11,0.0,2020-01-09 10:31:36.000000,2020-01-09 10:31:36.000000,2020-01-09 10:31:36.000000
2020-01-09 11:06:37.999999,Redirected,,SEO,1,12,0.0,0.0,0.0,13,13,12,0.0,2020-01-09 11:06:50.999999,2020-01-09 11:06:50.999999,2020-01-09 11:06:50.999999
2020-01-09 11:17:21.999999,Redirected,,SEO,0,9,0.0,0.0,0.0,9,9,9,0.0,2020-01-09 11:17:30.999999,2020-01-09 11:17:30.999999,2020-01-09 11:17:30.999999
2020-01-09 11:33:47.000001,Redirected,,SEO,0,16,0.0,0.0,0.0,16,16,16,0.0,2020-01-09 11:34:03.000001,2020-01-09 11:34:03.000001,2020-01-09 11:34:03.000001
2020-01-09 11:39:23.000003,Redirected,,SEO,0,9,0.0,0.0,0.0,9,9,9,0.0,2020-01-09 11:39:32.000003,2020-01-09 11:39:32.000003,2020-01-09 11:39:32.000003
2020-01-09 12:06:28.999999,Redirected,,SEO,0,10,0.0,0.0,0.0,10,10,10,0.0,2020-01-09 12:06:38.999999,2020-01-09 12:06:38.999999,2020-01-09 12:06:38.999999
2020-01-09 12:16:44.000003,Redirected,,SEO,1,14,0.0,0.0,0.0,15,15,14,0.0,2020-01-09 12:16:59.000003,2020-01-09 12:16:59.000003,2020-01-09 12:16:59.000003
2020-01-09 13:02:19.999997,Redirected,,PPC,0,14,0.0,0.0,0.0,14,14,14,0.0,2020-01-09 13:02:33.999997,2020-01-09 13:02:33.999997,2020-01-09 13:02:33.999997
2020-01-09 13:02:46.999997,Redirected,,SEO,0,19,0.0,0.0,0.0,19,19,19,0.0,2020-01-09 13:03:05.999997,2020-01-09 13:03:05.999997,2020-01-09 13:03:05.999997
2020-01-09 13:45:24.999998,Redirected,,SEO,0,14,0.0,0.0,0.0,14,14,14,0.0,2020-01-09 13:45:38.999998,2020-01-09 13:45:38.999998,2020-01-09 13:45:38.999998
2020-01-09 13:47:00.999997,Redirected,,SEO,1,14,0.0,0.0,0.0,15,15,14,0.0,2020-01-09 13:47:15.999997,2020-01-09 13:47:15.999997,2020-01-09 13:47:15.999997
2020-01-09 13:48:09.999996,Redirected,,SEO,1,9,0.0,0.0,0.0,10,10,9,0.0,2020-01-09 13:48:19.999996,2020-01-09 13:48:19.999996,2020-01-09 13:48:19.999996
2020-01-09 13:53:22.999998,Redirected,,SEO,0,12,0.0,0.0,0.0,12,12,12,0.0,2020-01-09 13:53:34.999998,2020-01-09 13:53:34.999998,2020-01-09 13:53:34.999998
2020-01-09 14:36:03.999997,Redirected,,PPC,1,12,0.0,0.0,0.0,13,13,12,0.0,2020-01-09 14:36:16.999997,2020-01-09 14:36:16.999997,2020-01-09 14:36:16.999997
2020-01-09 14:43:07.000003,Redirected,,SEO,0,17,0.0,0.0,0.0,17,17,17,0.0,2020-01-09 14:43:24.000003,2020-01-09 14:43:24.000003,2020-01-09 14:43:24.000003
2020-01-09 14:43:34.000003,Redirected,,SEO,0,12,0.0,0.0,0.0,12,12,12,0.0,2020-01-09 14:43:46.000003,2020-01-09 14:43:46.000003,2020-01-09 14:43:46.000003
2020-01-09 14:45:22.000003,Redirected,,SEO,0,18,0.0,0.0,0.0,18,18,18,0.0,2020-01-09 14:45:40.000003,2020-01-09 14:45:40.000003,2020-01-09 14:45:40.000003
2020-01-09 14:48:27.000003,Redirected,,SEO,0,11,0.0,0.0,0.0,11,11,11,0.0,2020-01-09 14:48:38.000003,2020-01-09 14:48:38.000003,2020-01-09 14:48:38.000003
2020-01-09 15:05:06.999996,Redirected,,PPC,0,15,0.0,0.0,0.0,15,15,15,0.0,2020-01-09 15:05:21.999996,2020-01-09 15:05:21.999996,2020-01-09 15:05:21.999996
2020-01-09 15:11:12.000002,Redirected,,SEO,0,15,0.0,0.0,0.0,15,15,15,0.0,2020-01-09 15:11:27.000002,2020-01-09 15:11:27.000002,2020-01-09 15:11:27.000002
2020-01-09 15:13:39.000003,Redirected,,SEO,10,18,0.0,0.0,0.0,28,28,18,0.0,2020-01-09 15:14:07.000003,2020-01-09 15:14:07.000003,2020-01-09 15:14:07.000003
2020-01-09 15:18:24.000002,Redirected,,SEO,0,15,0.0,0.0,0.0,15,15,15,0.0,2020-01-09 15:18:39.000002,2020-01-09 15:18:39.000002,2020-01-09 15:18:39.000002
2020-01-09 15:44:14.000001,Redirected,,PPC,0,16,0.0,0.0,0.0,16,16,16,0.0,2020-01-09 15:44:30.000001,2020-01-09 15:44:30.000001,2020-01-09 15:44:30.000001
2020-01-09 15:45:02.999998,Redirected,,SEO,1,13,0.0,0.0,0.0,14,14,13,0.0,2020-01-09 15:45:16.999998,2020-01-09 15:45:16.999998,2020-01-09 15:45:16.999998
2020-01-09 15:45:59.000002,Redirected,,SEO,0,14,0.0,0.0,0.0,14,14,14,0.0,2020-01-09 15:46:13.000002,2020-01-09 15:46:13.000002,2020-01-09 15:46:13.000002
2020-01-09 16:58:10.000002,Redirected,,SEO,0,19,0.0,0.0,0.0,19,19,19,0.0,2020-01-09 16:58:29.000002,2020-01-09 16:58:29.000002,2020-01-09 16:58:29.000002
2020-01-09 17:11:28.000000,Redirected,,PPC,1,14,0.0,0.0,0.0,15,15,14,0.0,2020-01-09 17:11:43.000000,2020-01-09 17:11:43.000000,2020-01-09 17:11:43.000000
2020-01-09 18:18:40.999997,Redirected,,SEO,0,12,0.0,0.0,0.0,12,12,12,0.0,2020-01-09 18:18:52.999997,2020-01-09 18:18:52.999997,2020-01-09 18:18:52.999997
2020-01-09 18:32:48.000002,Redirected,,SEO,1,10,0.0,0.0,0.0,11,11,10,0.0,2020-01-09 18:32:59.000002,2020-01-09 18:32:59.000002,2020-01-09 18:32:59.000002
2020-01-10 08:26:33.999999,Redirected,,SEO,0,9,0.0,0.0,0.0,9,9,9,0.0,2020-01-10 08:26:42.999999,2020-01-10 08:26:42.999999,2020-01-10 08:26:42.999999
2020-01-10 08:41:26.000002,Redirected,,SEO,0,12,0.0,0.0,0.0,12,12,12,0.0,2020-01-10 08:41:38.000002,2020-01-10 08:41:38.000002,2020-01-10 08:41:38.000002
2020-01-10 08:43:34.000003,Redirected,,SEO,0,10,0.0,0.0,0.0,10,10,10,0.0,2020-01-10 08:43:44.000003,2020-01-10 08:43:44.000003,2020-01-10 08:43:44.000003
2020-01-10 09:02:12.000002,Redirected,,PPC,1,13,0.0,0.0,0.0,14,14,13,0.0,2020-01-10 09:02:26.000002,2020-01-10 09:02:26.000002,2020-01-10 09:02:26.000002
2020-01-10 09:34:51.000001,Redirected,,SEO,0,13,0.0,0.0,0.0,13,13,13,0.0,2020-01-10 09:35:04.000001,2020-01-10 09:35:04.000001,2020-01-10 09:35:04.000001
2020-01-10 09:59:41.999997,Redirected,,SEO,0,14,0.0,0.0,0.0,14,14,14,0.0,2020-01-10 09:59:55.999997,2020-01-10 09:59:55.999997,2020-01-10 09:59:55.999997
2020-01-10 10:17:21.000002,Redirected,,PPC,1,13,0.0,0.0,0.0,14,14,13,0.0,2020-01-10 10:17:35.000002,2020-01-10 10:17:35.000002,2020-01-10 10:17:35.000002
2020-01-10 10:42:38.999998,Redirected,,SEO,0,13,0.0,0.0,0.0,13,13,13,0.0,2020-01-10 10:42:51.999998,2020-01-10 10:42:51.999998,2020-01-10 10:42:51.999998
2020-01-10 10:44:30.999999,Redirected,,SEO,0,15,0.0,0.0,0.0,15,15,15,0.0,2020-01-10 10:44:45.999999,2020-01-10 10:44:45.999999,2020-01-10 10:44:45.999999
2020-01-10 10:50:20.000002,Redirected,,PPC,0,11,0.0,0.0,0.0,11,11,11,0.0,2020-01-10 10:50:31.000002,2020-01-10 10:50:31.000002,2020-01-10 10:50:31.000002
2020-01-10 11:02:26.999998,Redirected,,PPC,1,14,0.0,0.0,0.0,15,15,14,0.0,2020-01-10 11:02:41.999998,2020-01-10 11:02:41.999998,2020-01-10 11:02:41.999998
2020-01-10 11:09:57.999997,Redirected,,SEO,0,16,0.0,0.0,0.0,16,16,16,0.0,2020-01-10 11:10:13.999997,2020-01-10 11:10:13.999997,2020-01-10 11:10:13.999997
2020-01-10 11:10:24.999997,Redirected,,SEO,0,12,0.0,0.0,0.0,12,12,12,0.0,2020-01-10 11:10:36.999997,2020-01-10 11:10:36.999997,2020-01-10 11:10:36.999997
2020-01-10 11:25:44.000000,Redirected,,SEO,1,15,0.0,0.0,0.0,16,16,15,0.0,2020-01-10 11:26:00.000000,2020-01-10 11:26:00.000000,2020-01-10 11:26:00.000000
2020-01-10 11:37:12.000003,Redirected,,PPC,1,11,0.0,0.0,0.0,12,12,11,0.0,2020-01-10 11:37:24.000003,2020-01-10 11:37:24.000003,2020-01-10 11:37:24.000003
2020-01-10 11:45:18.999996,Redirected,,SEO,0,9,0.0,0.0,0.0,9,9,9,0.0,2020-01-10 11:45:27.999996,2020-01-10 11:45:27.999996,2020-01-10 11:45:27.999996
2020-01-10 12:36:16.000001,Redirected,,SEO,0,16,0.0,0.0,0.0,16,16,16,0.0,2020-01-10 12:36:32.000001,2020-01-10 12:36:32.000001,2020-01-10 12:36:32.000001
2020-01-10 12:55:57.000003,Redirected,,SEO,1,9,0.0,0.0,0.0,10,10,9,0.0,2020-01-10 12:56:07.000003,2020-01-10 12:56:07.000003,2020-01-10 12:56:07.000003
2020-01-10 13:03:52.000004,Redirected,,SEO,1,8,0.0,0.0,0.0,9,9,8,0.0,2020-01-10 13:04:01.000004,2020-01-10 13:04:01.000004,2020-01-10 13:04:01.000004
2020-01-10 13:17:15.999999,Redirected,,SEO,1,11,0.0,0.0,0.0,12,12,11,0.0,2020-01-10 13:17:27.999999,2020-01-10 13:17:27.999999,2020-01-10 13:17:27.999999
2020-01-10 13:27:16.000004,Redirected,,SEO,0,12,0.0,0.0,0.0,12,12,12,0.0,2020-01-10 13:27:28.000004,2020-01-10 13:27:28.000004,2020-01-10 13:27:28.000004
2020-01-10 13:58:07.000003,Redirected,,SEO,1,10,0.0,0.0,0.0,11,11,10,0.0,2020-01-10 13:58:18.000003,2020-01-10 13:58:18.000003,2020-01-10 13:58:18.000003
2020-01-10 14:31:41.999998,Redirected,,SEO,0,13,0.0,0.0,0.0,13,13,13,0.0,2020-01-10 14:31:54.999998,2020-01-10 14:31:54.999998,2020-01-10 14:31:54.999998
2020-01-10 14:44:17.999998,Redirected,,SEO,1,11,0.0,0.0,0.0,12,12,11,0.0,2020-01-10 14:44:29.999998,2020-01-10 14:44:29.999998,2020-01-10 14:44:29.999998
2020-01-10 14:45:48.000001,Redirected,,SEO,1,14,0.0,0.0,0.0,15,15,14,0.0,2020-01-10 14:46:03.000001,2020-01-10 14:46:03.000001,2020-01-10 14:46:03.000001
2020-01-10 15:09:09.000003,Redirected,,SEO,0,11,0.0,0.0,0.0,11,11,11,0.0,2020-01-10 15:09:20.000003,2020-01-10 15:09:20.000003,2020-01-10 15:09:20.000003
2020-01-10 15:09:45.999999,Redirected,,PPC,1,12,0.0,0.0,0.0,13,13,12,0.0,2020-01-10 15:09:58.999999,2020-01-10 15:09:58.999999,2020-01-10 15:09:58.999999
2020-01-10 15:41:26.000005,Redirected,,SEO,1,15,0.0,0.0,0.0,16,16,15,0.0,2020-01-10 15:41:42.000005,2020-01-10 15:41:42.000005,2020-01-10 15:41:42.000005
2020-01-10 16:05:56.999999,Redirected,,SEO,0,13,0.0,0.0,0.0,13,13,13,0.0,2020-01-10 16:06:09.999999,2020-01-10 16:06:09.999999,2020-01-10 16:06:09.999999
2020-01-10 16:23:56.999999,Redirected,,SEO,0,17,0.0,0.0,0.0,17,17,17,0.0,2020-01-10 16:24:13.999999,2020-01-10 16:24:13.999999,2020-01-10 16:24:13.999999
2020-01-10 16:34:27.000002,Redirected,,SEO,1,14,0.0,0.0,0.0,15,15,14,0.0,2020-01-10 16:34:42.000002,2020-01-10 16:34:42.000002,2020-01-10 16:34:42.000002
2020-01-10 16:43:00.000002,Redirected,,SEO,1,12,0.0,0.0,0.0,13,13,12,0.0,2020-01-10 16:43:13.000002,2020-01-10 16:43:13.000002,2020-01-10 16:43:13.000002
2020-01-10 16:45:07.000001,Redirected,,SEO,0,10,0.0,0.0,0.0,10,10,10,0.0,2020-01-10 16:45:17.000001,2020-01-10 16:45:17.000001,2020-01-10 16:45:17.000001
2020-01-13 08:34:41.000001,Redirected,,SEO,1,8,0.0,0.0,0.0,9,9,8,0.0,2020-01-13 08:34:50.000001,2020-01-13 08:34:50.000001,2020-01-13 08:34:50.000001
2020-01-13 08:55:51.000004,Redirected,,SEO,1,11,0.0,0.0,0.0,12,12,11,0.0,2020-01-13 08:56:03.000004,2020-01-13 08:56:03.000004,2020-01-13 08:56:03.000004
2020-01-13 08:59:39.999998,Redirected,,SEO,0,10,0.0,0.0,0.0,10,10,10,0.0,2020-01-13 08:59:49.999998,2020-01-13 08:59:49.999998,2020-01-13 08:59:49.999998
2020-01-13 09:06:08.000004,Redirected,,SEO,1,14,0.0,0.0,0.0,15,15,14,0.0,2020-01-13 09:06:23.000004,2020-01-13 09:06:23.000004,2020-01-13 09:06:23.000004
2020-01-13 09:13:57.000000,Redirected,,SEO,1,15,0.0,0.0,0.0,16,16,15,0.0,2020-01-13 09:14:13.000000,2020-01-13 09:14:13.000000,2020-01-13 09:14:13.000000
2020-01-13 09:31:30.000000,Redirected,,SEO,1,14,0.0,0.0,0.0,15,15,14,0.0,2020-01-13 09:31:45.000000,2020-01-13 09:31:45.000000,2020-01-13 09:31:45.000000
2020-01-13 10:28:10.000004,Redirected,,SEO,0,10,0.0,0.0,0.0,10,10,10,0.0,2020-01-13 10:28:20.000004,2020-01-13 10:28:20.000004,2020-01-13 10:28:20.000004
